created_at,field1,field2,field3
07-01-2023 07:02,49,45,16
07-01-2023 07:03,63,33,31
07-01-2023 07:04,48,20,70
07-01-2023 07:05,61,13,35
07-01-2023 07:06,63,14,64
07-01-2023 07:07,60,75,78
07-01-2023 07:08,42,28,55
07-01-2023 07:09,37,36,53
07-01-2023 07:10,25,78,39
07-01-2023 07:11,53,57,71
07-01-2023 07:12,40,19,20
07-01-2023 07:13,56,69,66
07-01-2023 07:14,30,50,24
07-01-2023 07:15,54,42,49
07-01-2023 07:16,42,36,21
07-01-2023 07:17,67,38,21
07-01-2023 07:18,54,59,81
07-01-2023 07:19,48,71,17
07-01-2023 07:20,58,36,19
07-01-2023 07:21,60,33,30
07-01-2023 07:22,36,77,65
07-01-2023 07:23,35,57,37
07-01-2023 07:24,35,29,49
07-01-2023 07:25,51,47,16
07-01-2023 07:26,27,41,26
07-01-2023 07:27,34,47,34
07-01-2023 07:28,21,40,79
07-01-2023 07:29,39,64,88
07-01-2023 07:30,60,27,58
07-01-2023 07:31,37,78,52
07-01-2023 07:32,49,43,82
07-01-2023 07:33,60,65,82
07-01-2023 07:34,28,22,56
07-01-2023 07:35,31,56,89
07-01-2023 07:36,41,67,77
07-01-2023 07:37,48,64,31
07-01-2023 07:38,47,30,47
07-01-2023 07:39,44,60,19
07-01-2023 07:40,44,41,59
07-01-2023 07:41,36,49,61
07-01-2023 07:42,26,28,72
07-01-2023 07:43,42,40,51
07-01-2023 07:44,57,74,87
07-01-2023 07:45,59,57,26
07-01-2023 07:46,56,44,80
07-01-2023 07:47,66,52,80
07-01-2023 07:48,50,45,42
07-01-2023 07:49,60,53,55
07-01-2023 07:50,65,38,69
07-01-2023 07:51,25,18,71
07-01-2023 07:52,60,38,84
07-01-2023 07:53,69,56,48
07-01-2023 07:54,65,47,86
07-01-2023 07:55,41,17,29
07-01-2023 07:56,50,59,74
07-01-2023 07:57,46,35,64
07-01-2023 07:58,52,20,53
07-01-2023 07:59,57,61,64
07-01-2023 08:00,69,78,44
07-01-2023 08:01,45,27,65
07-01-2023 08:02,45,40,60
07-01-2023 08:03,63,54,52
07-01-2023 08:04,54,57,59
07-01-2023 08:05,54,45,85
07-01-2023 08:06,22,11,70
07-01-2023 08:07,49,76,84
07-01-2023 08:08,22,38,74
07-01-2023 08:09,68,42,55
07-01-2023 08:10,55,29,31
07-01-2023 08:11,37,22,73
07-01-2023 08:12,29,73,46
07-01-2023 08:13,57,16,49
07-01-2023 08:14,44,66,44
07-01-2023 08:15,66,21,56
07-01-2023 08:16,42,77,33
07-01-2023 08:17,57,68,44
07-01-2023 08:18,43,35,83
07-01-2023 08:19,68,30,57
07-01-2023 08:20,28,74,49
07-01-2023 08:21,22,41,74
07-01-2023 08:22,60,50,60
07-01-2023 08:23,20,19,35
07-01-2023 08:24,23,46,22
07-01-2023 08:25,24,12,32
07-01-2023 08:26,67,12,18
07-01-2023 08:27,59,72,30
07-01-2023 08:28,36,37,33
07-01-2023 08:29,61,78,23
07-01-2023 08:30,67,40,67
07-01-2023 08:31,58,16,73
07-01-2023 08:32,20,61,83
07-01-2023 08:33,34,74,89
07-01-2023 08:34,27,58,36
07-01-2023 08:35,67,46,37
07-01-2023 08:36,62,37,35
07-01-2023 08:37,60,46,85
07-01-2023 08:38,30,78,27
07-01-2023 08:39,52,74,49
07-01-2023 08:40,41,34,34
07-01-2023 08:41,44,41,33
07-01-2023 08:42,23,15,46
07-01-2023 08:43,59,27,66
07-01-2023 08:44,52,20,87
07-01-2023 08:45,31,58,69
07-01-2023 08:46,59,56,66
07-01-2023 08:47,46,42,62
07-01-2023 08:48,44,72,86
07-01-2023 08:49,37,72,59
07-01-2023 08:50,39,57,41
07-01-2023 08:51,54,29,17
07-01-2023 08:52,24,58,67
07-01-2023 08:53,67,40,31
07-01-2023 08:54,53,66,28
07-01-2023 08:55,41,54,73
07-01-2023 08:56,52,61,19
07-01-2023 08:57,33,73,80
07-01-2023 08:58,43,30,50
07-01-2023 08:59,46,67,19
07-01-2023 09:00,34,74,24
07-01-2023 09:01,26,59,38
07-01-2023 09:02,50,37,42
07-01-2023 09:03,57,76,46
07-01-2023 09:04,21,69,76
07-01-2023 09:05,46,73,77
07-01-2023 09:06,48,25,56
07-01-2023 09:07,32,25,83
07-01-2023 09:08,23,12,56
07-01-2023 09:09,66,63,89
07-01-2023 09:10,60,64,72
07-01-2023 09:11,68,19,15
07-01-2023 09:12,43,12,31
07-01-2023 09:13,22,39,36
07-01-2023 09:14,30,35,27
07-01-2023 09:15,23,31,83
07-01-2023 09:16,20,59,33
07-01-2023 09:17,37,65,70
07-01-2023 09:18,24,48,41
07-01-2023 09:19,66,73,47
07-01-2023 09:20,63,10,83
07-01-2023 09:21,52,63,18
07-01-2023 09:22,37,64,56
07-01-2023 09:23,43,56,78
07-01-2023 09:24,37,20,21
07-01-2023 09:25,64,35,30
07-01-2023 09:26,56,19,87
07-01-2023 09:27,25,54,64
07-01-2023 09:28,62,61,75
07-01-2023 09:29,48,74,73
07-01-2023 09:30,63,68,72
07-01-2023 09:31,68,10,47
07-01-2023 09:32,62,64,75
07-01-2023 09:33,46,40,66
07-01-2023 09:34,57,61,79
07-01-2023 09:35,68,44,82
07-01-2023 09:36,52,58,49
07-01-2023 09:37,64,63,88
07-01-2023 09:38,27,50,38
07-01-2023 09:39,20,48,18
07-01-2023 09:40,22,60,72
07-01-2023 09:41,52,78,65
07-01-2023 09:42,33,59,56
07-01-2023 09:43,24,28,25
07-01-2023 09:44,22,39,51
07-01-2023 09:45,67,28,77
07-01-2023 09:46,51,22,86
07-01-2023 09:47,20,10,20
07-01-2023 09:48,36,53,34
07-01-2023 09:49,40,47,69
07-01-2023 09:50,27,26,56
07-01-2023 09:51,26,27,19
07-01-2023 09:52,55,78,49
07-01-2023 09:53,25,66,76
07-01-2023 09:54,54,41,20
07-01-2023 09:55,41,55,68
07-01-2023 09:56,66,39,38
07-01-2023 09:57,45,75,80
07-01-2023 09:58,35,64,51
07-01-2023 09:59,36,55,56
07-01-2023 10:00,60,31,21
07-01-2023 10:01,31,11,86
07-01-2023 10:02,25,50,75
07-01-2023 10:03,29,30,80
07-01-2023 10:04,25,66,36
07-01-2023 10:05,51,65,45
07-01-2023 10:06,33,44,82
07-01-2023 10:07,28,55,53
07-01-2023 10:08,46,24,15
07-01-2023 10:09,55,24,53
07-01-2023 10:10,46,74,39
07-01-2023 10:11,32,47,81
07-01-2023 10:12,23,57,59
07-01-2023 10:13,51,35,67
07-01-2023 10:14,43,42,47
07-01-2023 10:15,68,10,75
07-01-2023 10:16,43,61,39
07-01-2023 10:17,45,53,51
07-01-2023 10:18,64,56,48
07-01-2023 10:19,41,21,60
07-01-2023 10:20,41,39,29
07-01-2023 10:21,59,24,47
07-01-2023 10:22,23,10,62
07-01-2023 10:23,65,62,54
07-01-2023 10:24,29,27,53
07-01-2023 10:25,40,19,64
07-01-2023 10:26,53,62,74
07-01-2023 10:27,23,22,41
07-01-2023 10:28,61,40,26
07-01-2023 10:29,40,12,34
07-01-2023 10:30,60,79,53
07-01-2023 10:31,28,72,17
07-01-2023 10:32,37,36,18
07-01-2023 10:33,65,72,76
07-01-2023 10:34,63,66,76
07-01-2023 10:35,58,47,58
07-01-2023 10:36,57,34,18
07-01-2023 10:37,63,60,87
07-01-2023 10:38,23,33,41
07-01-2023 10:39,27,49,29
07-01-2023 10:40,40,17,18
07-01-2023 10:41,59,14,38
07-01-2023 10:42,22,58,24
07-01-2023 10:43,23,16,49
07-01-2023 10:44,36,69,76
07-01-2023 10:45,58,45,59
07-01-2023 10:46,40,39,62
07-01-2023 10:47,54,36,78
07-01-2023 10:48,47,62,48
07-01-2023 10:49,37,75,70
07-01-2023 10:50,50,75,84
07-01-2023 10:51,64,61,33
07-01-2023 10:52,57,65,60
07-01-2023 10:53,33,56,82
07-01-2023 10:54,25,34,37
07-01-2023 10:55,47,51,48
07-01-2023 10:56,40,25,78
07-01-2023 10:57,24,51,32
07-01-2023 10:58,41,62,38
07-01-2023 10:59,58,21,23
07-01-2023 11:00,51,64,48
07-01-2023 11:01,57,77,82
07-01-2023 11:02,25,61,28
07-01-2023 11:03,41,39,41
07-01-2023 11:04,21,79,40
07-01-2023 11:05,30,16,81
07-01-2023 11:06,69,60,21
07-01-2023 11:07,69,37,18
07-01-2023 11:08,43,59,74
07-01-2023 11:09,55,31,40
07-01-2023 11:10,43,28,58
07-01-2023 11:11,45,56,67
07-01-2023 11:12,52,32,52
07-01-2023 11:13,50,18,46
07-01-2023 11:14,43,40,48
07-01-2023 11:15,69,63,23
07-01-2023 11:16,53,30,27
07-01-2023 11:17,54,49,47
07-01-2023 11:18,52,57,29
07-01-2023 11:19,35,58,85
07-01-2023 11:20,48,32,60
07-01-2023 11:21,52,78,73
07-01-2023 11:22,47,31,36
07-01-2023 11:23,21,62,51
07-01-2023 11:24,32,11,42
07-01-2023 11:25,53,58,51
07-01-2023 11:26,65,62,85
07-01-2023 11:27,65,47,59
07-01-2023 11:28,57,24,78
07-01-2023 11:29,20,36,39
07-01-2023 11:30,65,63,56
07-01-2023 11:31,51,15,52
07-01-2023 11:32,40,70,47
07-01-2023 11:33,67,20,61
07-01-2023 11:34,32,74,59
07-01-2023 11:35,27,45,29
07-01-2023 11:36,66,78,86
07-01-2023 11:37,28,12,72
07-01-2023 11:38,27,16,73
07-01-2023 11:39,55,61,32
07-01-2023 11:40,26,68,43
07-01-2023 11:41,58,78,66
07-01-2023 11:42,47,27,81
07-01-2023 11:43,28,65,65
07-01-2023 11:44,48,30,71
07-01-2023 11:45,21,59,69
07-01-2023 11:46,43,57,66
07-01-2023 11:47,27,22,31
07-01-2023 11:48,28,33,68
07-01-2023 11:49,35,10,52
07-01-2023 11:50,38,73,61
07-01-2023 11:51,63,75,37
07-01-2023 11:52,62,13,77
07-01-2023 11:53,33,78,87
07-01-2023 11:54,22,13,36
07-01-2023 11:55,45,44,71
07-01-2023 11:56,46,68,34
07-01-2023 11:57,47,38,77
07-01-2023 11:58,45,19,50
07-01-2023 11:59,57,25,59
07-01-2023 12:00,26,15,59
07-01-2023 12:01,49,15,44
07-01-2023 12:02,38,79,61
07-01-2023 12:03,63,59,32
07-01-2023 12:04,40,39,74
07-01-2023 12:05,69,71,67
07-01-2023 12:06,27,56,53
07-01-2023 12:07,56,33,59
07-01-2023 12:08,47,21,21
07-01-2023 12:09,33,28,33
07-01-2023 12:10,26,40,65
07-01-2023 12:11,46,24,86
07-01-2023 12:12,58,26,86
07-01-2023 12:13,29,70,32
07-01-2023 12:14,69,69,72
07-01-2023 12:15,63,49,27
07-01-2023 12:16,32,27,54
07-01-2023 12:17,60,78,84
07-01-2023 12:18,63,78,44
07-01-2023 12:19,50,20,85
07-01-2023 12:20,51,73,69
07-01-2023 12:21,37,63,62
07-01-2023 12:22,60,34,39
07-01-2023 12:23,40,76,62
07-01-2023 12:24,35,48,45
07-01-2023 12:25,61,43,29
07-01-2023 12:26,51,46,36
07-01-2023 12:27,51,59,70
07-01-2023 12:28,60,76,85
07-01-2023 12:29,20,67,27
07-01-2023 12:30,20,77,72
07-01-2023 12:31,52,19,30
07-01-2023 12:32,49,62,28
07-01-2023 12:33,30,17,23
07-01-2023 12:34,48,51,37
07-01-2023 12:35,65,29,31
07-01-2023 12:36,49,15,43
07-01-2023 12:37,67,47,33
07-01-2023 12:38,53,69,35
07-01-2023 12:39,20,79,74
07-01-2023 12:40,62,70,66
07-01-2023 12:41,60,19,42
07-01-2023 12:42,41,34,65
07-01-2023 12:43,20,61,86
07-01-2023 12:44,30,78,17
07-01-2023 12:45,24,61,33
07-01-2023 12:46,40,24,17
07-01-2023 12:47,47,26,66
07-01-2023 12:48,53,69,50
07-01-2023 12:49,49,33,65
07-01-2023 12:50,23,54,61
07-01-2023 12:51,63,11,79
07-01-2023 12:52,25,24,50
07-01-2023 12:53,46,53,77
07-01-2023 12:54,66,13,67
07-01-2023 12:55,47,53,30
07-01-2023 12:56,49,49,57
07-01-2023 12:57,69,29,70
07-01-2023 12:58,59,78,64
07-01-2023 12:59,24,40,60
07-01-2023 13:00,64,74,80
07-01-2023 13:01,58,58,19
07-01-2023 13:02,42,37,20
07-01-2023 13:03,56,63,17
07-01-2023 13:04,32,75,20
07-01-2023 13:05,35,15,59
07-01-2023 13:06,64,11,69
07-01-2023 13:07,54,64,85
07-01-2023 13:08,35,58,44
07-01-2023 13:09,42,12,34
07-01-2023 13:10,47,57,72
07-01-2023 13:11,57,45,41
07-01-2023 13:12,36,41,47
07-01-2023 13:13,53,72,29
07-01-2023 13:14,47,23,39
07-01-2023 13:15,24,17,40
07-01-2023 13:16,50,73,18
07-01-2023 13:17,54,59,24
07-01-2023 13:18,25,67,80
07-01-2023 13:19,57,73,62
07-01-2023 13:20,27,29,71
07-01-2023 13:21,65,17,15
07-01-2023 13:22,55,70,34
07-01-2023 13:23,44,20,73
07-01-2023 13:24,64,64,72
07-01-2023 13:25,44,78,15
07-01-2023 13:26,54,46,19
07-01-2023 13:27,60,55,19
07-01-2023 13:28,29,15,21
07-01-2023 13:29,52,47,52
07-01-2023 13:30,22,72,28
07-01-2023 13:31,39,78,53
07-01-2023 13:32,54,67,39
07-01-2023 13:33,68,28,83
07-01-2023 13:34,43,68,78
07-01-2023 13:35,46,67,27
07-01-2023 13:36,53,50,79
07-01-2023 13:37,42,77,47
07-01-2023 13:38,63,34,28
07-01-2023 13:39,41,68,52
07-01-2023 13:40,41,43,57
07-01-2023 13:41,52,63,36
07-01-2023 13:42,60,26,34
07-01-2023 13:43,57,73,42
07-01-2023 13:44,29,30,20
07-01-2023 13:45,47,56,19
07-01-2023 13:46,32,11,77
07-01-2023 13:47,60,24,55
07-01-2023 13:48,34,33,50
07-01-2023 13:49,20,17,80
07-01-2023 13:50,31,72,29
07-01-2023 13:51,43,60,64
07-01-2023 13:52,36,66,60
07-01-2023 13:53,27,53,42
07-01-2023 13:54,60,15,29
07-01-2023 13:55,56,69,34
07-01-2023 13:56,47,28,62
07-01-2023 13:57,29,37,69
07-01-2023 13:58,28,28,69
07-01-2023 13:59,68,66,29
07-01-2023 14:00,49,17,51
07-01-2023 14:01,62,68,23
07-01-2023 14:02,23,72,39
07-01-2023 14:03,41,15,83
07-01-2023 14:04,26,40,73
07-01-2023 14:05,39,48,69
07-01-2023 14:06,50,38,57
07-01-2023 14:07,64,11,83
07-01-2023 14:08,34,15,40
07-01-2023 14:09,69,18,72
07-01-2023 14:10,36,61,31
07-01-2023 14:11,60,55,28
07-01-2023 14:12,67,17,42
07-01-2023 14:13,30,32,59
07-01-2023 14:14,29,42,40
07-01-2023 14:15,25,75,84
07-01-2023 14:16,55,34,38
07-01-2023 14:17,51,69,77
07-01-2023 14:18,24,23,23
07-01-2023 14:19,34,10,41
07-01-2023 14:20,49,28,86
07-01-2023 14:21,46,60,52
07-01-2023 14:22,64,62,26
07-01-2023 14:23,23,67,86
07-01-2023 14:24,57,50,80
07-01-2023 14:25,54,36,68
07-01-2023 14:26,47,29,60
07-01-2023 14:27,51,13,36
07-01-2023 14:28,66,36,69
07-01-2023 14:29,40,47,87
07-01-2023 14:30,48,22,39
07-01-2023 14:31,55,78,66
07-01-2023 14:32,35,32,56
07-01-2023 14:33,45,44,50
07-01-2023 14:34,51,45,80
07-01-2023 14:35,52,23,21
07-01-2023 14:36,26,23,72
07-01-2023 14:37,41,26,30
07-01-2023 14:38,48,24,44
07-01-2023 14:39,44,51,47
07-01-2023 14:40,21,73,38
07-01-2023 14:41,31,29,73
07-01-2023 14:42,30,61,85
07-01-2023 14:43,36,14,16
07-01-2023 14:44,49,71,15
07-01-2023 14:45,58,20,74
07-01-2023 14:46,55,48,38
07-01-2023 14:47,27,30,76
07-01-2023 14:48,49,66,65
07-01-2023 14:49,26,79,62
07-01-2023 14:50,54,69,44
07-01-2023 14:51,43,53,27
07-01-2023 14:52,59,38,34
07-01-2023 14:53,23,51,78
07-01-2023 14:54,41,59,19
07-01-2023 14:55,37,20,59
07-01-2023 14:56,38,29,80
07-01-2023 14:57,22,41,48
07-01-2023 14:58,63,53,53
07-01-2023 14:59,50,69,55
07-01-2023 15:00,56,12,78
07-01-2023 15:01,36,41,69
07-01-2023 15:02,56,43,89
07-01-2023 15:03,67,30,41
07-01-2023 15:04,67,65,57
07-01-2023 15:05,69,73,77
07-01-2023 15:06,52,42,36
07-01-2023 15:07,32,68,63
07-01-2023 15:08,24,11,27
07-01-2023 15:09,60,50,65
07-01-2023 15:10,58,59,35
07-01-2023 15:11,47,65,43
07-01-2023 15:12,25,47,79
07-01-2023 15:13,30,39,53
07-01-2023 15:14,37,72,32
07-01-2023 15:15,53,66,20
07-01-2023 15:16,23,35,59
07-01-2023 15:17,36,69,74
07-01-2023 15:18,38,77,52
07-01-2023 15:19,25,61,22
07-01-2023 15:20,67,69,37
07-01-2023 15:21,47,17,62
07-01-2023 15:22,57,75,69
07-01-2023 15:23,56,32,67
07-01-2023 15:24,30,37,34
07-01-2023 15:25,41,22,37
07-01-2023 15:26,21,59,22
07-01-2023 15:27,34,72,40
07-01-2023 15:28,33,32,52
07-01-2023 15:29,66,22,60
07-01-2023 15:30,47,14,73
07-01-2023 15:31,39,18,55
07-01-2023 15:32,66,41,29
07-01-2023 15:33,67,44,29
07-01-2023 15:34,33,75,51
07-01-2023 15:35,28,46,38
07-01-2023 15:36,68,76,26
07-01-2023 15:37,48,19,16
07-01-2023 15:38,39,76,47
07-01-2023 15:39,43,34,57
07-01-2023 15:40,56,21,48
07-01-2023 15:41,40,65,32
07-01-2023 15:42,48,49,35
07-01-2023 15:43,68,23,56
07-01-2023 15:44,56,45,41
07-01-2023 15:45,37,55,61
07-01-2023 15:46,65,66,17
07-01-2023 15:47,63,14,62
07-01-2023 15:48,22,53,42
07-01-2023 15:49,64,61,22
07-01-2023 15:50,36,18,68
07-01-2023 15:51,49,76,71
07-01-2023 15:52,33,11,88
07-01-2023 15:53,69,75,85
07-01-2023 15:54,47,55,72
07-01-2023 15:55,23,14,31
07-01-2023 15:56,49,26,80
07-01-2023 15:57,57,59,70
07-01-2023 15:58,37,35,78
07-01-2023 15:59,21,27,53
07-01-2023 16:00,51,33,20
07-01-2023 16:01,32,16,84
07-01-2023 16:02,35,53,16
07-01-2023 16:03,40,40,58
07-01-2023 16:04,24,22,83
07-01-2023 16:05,48,21,89
07-01-2023 16:06,62,70,21
07-01-2023 16:07,40,57,75
07-01-2023 16:08,39,34,32
07-01-2023 16:09,65,76,20
07-01-2023 16:10,27,53,74
07-01-2023 16:11,21,34,27
07-01-2023 16:12,62,36,27
07-01-2023 16:13,50,26,61
07-01-2023 16:14,42,25,60
07-01-2023 16:15,39,52,35
07-01-2023 16:16,41,78,73
07-01-2023 16:17,37,66,19
07-01-2023 16:18,52,36,57
07-01-2023 16:19,69,29,41
07-01-2023 16:20,45,45,79
07-01-2023 16:21,55,29,22
07-01-2023 16:22,31,57,36
07-01-2023 16:23,45,40,71
07-01-2023 16:24,51,32,61
07-01-2023 16:25,25,47,47
07-01-2023 16:26,38,43,67
07-01-2023 16:27,29,33,39
07-01-2023 16:28,22,46,26
07-01-2023 16:29,48,57,32
07-01-2023 16:30,59,55,34
07-01-2023 16:31,52,54,85
07-01-2023 16:32,48,54,54
07-01-2023 16:33,55,62,46
07-01-2023 16:34,26,41,41
07-01-2023 16:35,49,10,56
07-01-2023 16:36,63,33,47
07-01-2023 16:37,61,53,48
07-01-2023 16:38,37,34,33
07-01-2023 16:39,33,26,34
07-01-2023 16:40,40,31,87
07-01-2023 16:41,48,12,18
07-01-2023 16:42,27,37,76
07-01-2023 16:43,59,42,35
07-01-2023 16:44,51,64,59
07-01-2023 16:45,64,48,30
07-01-2023 16:46,50,16,34
07-01-2023 16:47,51,54,38
07-01-2023 16:48,31,33,34
07-01-2023 16:49,34,49,59
07-01-2023 16:50,21,10,68
07-01-2023 16:51,55,30,46
07-01-2023 16:52,43,18,64
07-01-2023 16:53,67,53,34
07-01-2023 16:54,41,52,84
07-01-2023 16:55,58,10,37
07-01-2023 16:56,52,38,67
07-01-2023 16:57,25,58,76
07-01-2023 16:58,55,25,15
07-01-2023 16:59,63,28,51
07-01-2023 17:00,45,78,69
07-01-2023 17:01,32,46,64
07-01-2023 17:02,69,50,55
07-01-2023 17:03,36,48,60
07-01-2023 17:04,62,29,80
07-01-2023 17:05,30,32,46
07-01-2023 17:06,63,76,18
07-01-2023 17:07,57,36,22
07-01-2023 17:08,28,13,54
07-01-2023 17:09,30,35,15
07-01-2023 17:10,41,24,28
07-01-2023 17:11,27,26,42
07-01-2023 17:12,51,74,51
07-01-2023 17:13,35,36,71
07-01-2023 17:14,69,14,23
07-01-2023 17:15,20,78,62
07-01-2023 17:16,24,63,49
07-01-2023 17:17,64,46,88
07-01-2023 17:18,47,15,50
07-01-2023 17:19,50,44,21
07-01-2023 17:20,30,11,22
07-01-2023 17:21,23,79,18
07-01-2023 17:22,66,78,53
07-01-2023 17:23,52,34,79
07-01-2023 17:24,27,16,64
07-01-2023 17:25,40,31,25
07-01-2023 17:26,51,70,17
07-01-2023 17:27,61,34,56
07-01-2023 17:28,45,30,59
07-01-2023 17:29,64,21,81
07-01-2023 17:30,26,62,33
07-01-2023 17:31,21,19,74
07-01-2023 17:32,51,17,70
07-01-2023 17:33,50,19,78
07-01-2023 17:34,39,51,27
07-01-2023 17:35,53,31,27
07-01-2023 17:36,68,72,48
07-01-2023 17:37,33,73,36
07-01-2023 17:38,67,34,29
07-01-2023 17:39,65,60,28
07-01-2023 17:40,50,70,57
07-01-2023 17:41,57,30,59
07-01-2023 17:42,38,65,25
07-01-2023 17:43,23,21,22
07-01-2023 17:44,67,54,63
07-01-2023 17:45,68,73,88
07-01-2023 17:46,63,71,67
07-01-2023 17:47,47,17,54
07-01-2023 17:48,56,55,27
07-01-2023 17:49,61,46,84
07-01-2023 17:50,68,31,47
07-01-2023 17:51,64,49,22
07-01-2023 17:52,66,79,30
07-01-2023 17:53,24,35,47
07-01-2023 17:54,64,10,41
07-01-2023 17:55,36,39,25
07-01-2023 17:56,59,44,66
07-01-2023 17:57,57,22,86
07-01-2023 17:58,51,27,55
07-01-2023 17:59,62,74,32
07-01-2023 18:00,47,35,54
07-01-2023 18:01,56,23,34
07-01-2023 18:02,54,75,40
07-01-2023 18:03,35,60,18
07-01-2023 18:04,34,36,53
07-01-2023 18:05,67,24,82
07-01-2023 18:06,63,61,21
07-01-2023 18:07,50,27,72
07-01-2023 18:08,56,13,70
07-01-2023 18:09,31,74,59
07-01-2023 18:10,20,22,89
07-01-2023 18:11,52,34,84
07-01-2023 18:12,32,30,27
07-01-2023 18:13,62,17,49
07-01-2023 18:14,57,72,18
07-01-2023 18:15,35,68,48
07-01-2023 18:16,62,25,55
07-01-2023 18:17,63,13,67
07-01-2023 18:18,28,16,74
07-01-2023 18:19,35,56,68
07-01-2023 18:20,60,28,24
07-01-2023 18:21,57,68,32
07-01-2023 18:22,67,21,25
07-01-2023 18:23,44,39,43
07-01-2023 18:24,52,11,51
07-01-2023 18:25,36,28,22
07-01-2023 18:26,63,72,43
07-01-2023 18:27,69,28,75
07-01-2023 18:28,24,78,78
07-01-2023 18:29,26,56,32
07-01-2023 18:30,35,78,44
07-01-2023 18:31,53,17,57
07-01-2023 18:32,38,51,48
07-01-2023 18:33,31,27,46
07-01-2023 18:34,49,63,79
07-01-2023 18:35,39,54,88
07-01-2023 18:36,26,44,72
07-01-2023 18:37,27,41,73
07-01-2023 18:38,54,20,46
07-01-2023 18:39,69,12,28
07-01-2023 18:40,32,38,75
07-01-2023 18:41,52,43,55
07-01-2023 18:42,31,23,46
07-01-2023 18:43,43,24,60
07-01-2023 18:44,43,62,83
07-01-2023 18:45,39,79,34
07-01-2023 18:46,53,27,32
07-01-2023 18:47,38,21,74
07-01-2023 18:48,28,41,15
07-01-2023 18:49,34,75,60
07-01-2023 18:50,39,59,41
07-01-2023 18:51,27,75,68
07-01-2023 18:52,33,31,36
07-01-2023 18:53,24,54,41
07-01-2023 18:54,53,54,50
07-01-2023 18:55,51,11,29
07-01-2023 18:56,23,37,31
07-01-2023 18:57,36,41,31
07-01-2023 18:58,34,27,79
07-01-2023 18:59,21,36,59
07-01-2023 19:00,69,33,79
07-01-2023 19:01,27,43,77
07-01-2023 19:02,69,73,58
07-01-2023 19:03,44,11,47
07-01-2023 19:04,20,19,46
07-01-2023 19:05,30,49,45
07-01-2023 19:06,50,32,78
07-01-2023 19:07,57,11,52
07-01-2023 19:08,64,32,75
07-01-2023 19:09,23,40,46
07-01-2023 19:10,55,29,41
07-01-2023 19:11,29,30,58
07-01-2023 19:12,65,77,56
07-01-2023 19:13,21,75,44
07-01-2023 19:14,28,64,39
07-01-2023 19:15,38,61,27
07-01-2023 19:16,60,63,41
07-01-2023 19:17,46,50,30
07-01-2023 19:18,63,48,89
07-01-2023 19:19,44,23,18
07-01-2023 19:20,50,70,36
07-01-2023 19:21,39,10,17
07-01-2023 19:22,55,55,61
07-01-2023 19:23,52,22,60
07-01-2023 19:24,42,18,88
07-01-2023 19:25,25,21,72
07-01-2023 19:26,39,78,26
07-01-2023 19:27,28,27,53
07-01-2023 19:28,27,78,21
07-01-2023 19:29,27,33,70
07-01-2023 19:30,20,36,86
07-01-2023 19:31,47,59,31
07-01-2023 19:32,31,27,28
07-01-2023 19:33,46,36,38
07-01-2023 19:34,30,51,64
07-01-2023 19:35,63,79,15
07-01-2023 19:36,46,34,36
07-01-2023 19:37,26,66,83
07-01-2023 19:38,60,67,75
07-01-2023 19:39,51,73,54
07-01-2023 19:40,30,33,67
07-01-2023 19:41,49,53,68
07-01-2023 19:42,21,73,72
07-01-2023 19:43,44,66,59
07-01-2023 19:44,48,17,54
07-01-2023 19:45,37,49,61
07-01-2023 19:46,47,60,36
07-01-2023 19:47,40,58,79
07-01-2023 19:48,69,76,27
07-01-2023 19:49,57,66,16
07-01-2023 19:50,52,29,33
07-01-2023 19:51,39,55,68
07-01-2023 19:52,64,66,71
07-01-2023 19:53,30,41,42
07-01-2023 19:54,43,66,18
07-01-2023 19:55,52,57,18
07-01-2023 19:56,36,57,48
07-01-2023 19:57,40,39,36
07-01-2023 19:58,30,19,71
07-01-2023 19:59,63,52,41
07-01-2023 20:00,56,64,37
07-01-2023 20:01,60,18,49
07-01-2023 20:02,52,40,56
07-01-2023 20:03,52,13,88
07-01-2023 20:04,40,17,64
07-01-2023 20:05,48,14,63
07-01-2023 20:06,42,51,41
07-01-2023 20:07,43,53,52
07-01-2023 20:08,61,21,79
07-01-2023 20:09,40,16,61
07-01-2023 20:10,32,42,88
07-01-2023 20:11,68,60,38
07-01-2023 20:12,61,50,78
07-01-2023 20:13,20,70,41
07-01-2023 20:14,31,41,24
07-01-2023 20:15,57,13,76
07-01-2023 20:16,51,75,29
07-01-2023 20:17,32,29,45
07-01-2023 20:18,37,65,69
07-01-2023 20:19,52,15,70
07-01-2023 20:20,69,30,24
07-01-2023 20:21,55,56,62
07-01-2023 20:22,62,78,78
07-01-2023 20:23,36,53,82
07-01-2023 20:24,56,20,20
07-01-2023 20:25,50,66,66
07-01-2023 20:26,36,49,86
07-01-2023 20:27,68,48,37
07-01-2023 20:28,44,78,61
07-01-2023 20:29,67,52,41
07-01-2023 20:30,23,69,26
07-01-2023 20:31,62,25,61
07-01-2023 20:32,64,66,30
07-01-2023 20:33,56,29,65
07-01-2023 20:34,29,60,31
07-01-2023 20:35,65,35,46
07-01-2023 20:36,35,76,52
07-01-2023 20:37,33,72,44
07-01-2023 20:38,27,52,76
07-01-2023 20:39,39,36,57
07-01-2023 20:40,46,69,35
07-01-2023 20:41,53,76,63
07-01-2023 20:42,35,37,34
07-01-2023 20:43,67,75,78
